WEEK_NUM,,,PRTNUM,,,PRT_CLIENT_ID,SUM(ORDQTY)
8,,,P1006146,,,ZEBRA,6
3,,,HN-000932-01,,,TX3,440
3,,,RK18406-001,,,ZEBRA,34
8,,,CBL-HS2100-12S1-01,,,ZEBRA,3
3,,,S00830,,,TX3,2
8,,,P1026073,,,ZEBRA,1
8,,,AN16753-021,,,ZEBRA,35
8,,,P1062832-02,,,ZEBRA,387
3,,,AN510-CFCL60001US,,,ZEBRA,46
8,,,KT-152096-03,,,ZEBRA,2
3,,,13-164736-01,,,TX3,1098
3,,,8710-050042-00,,,TX3,238
3,,,P1052461,,,ZEBRA,5
3,,,ZT41043-T0100A0Z,,,ZEBRA,14
3,,,DS9908-SR00004ZCWW,,,ZEBRA,147
8,,,LD-D9QI5B,,,ZEBRA,7
8,,,P1047939,,,ZEBRA,750
8,,,MP7011-MPSLM00US,,,ZEBRA,2
3,,,P1058930-041,,,ZEBRA,1
8,,,P1083320-039,,,ZEBRA,2
3,,,1300-007VH00,,,TX3,4005
3,,,450039,,,ZEBRA,10
3,,,55.10X01.091G,,,TX3,3
3,,,21-156928-01,,,TX3,149
3,,,P1006136,,,ZEBRA,70
3,,,HN000070A116,,,TX3,900
3,,,42.17E11.011,,,TX3,213
3,,,8710-058000-82,,,TX3,51
3,,,1309-00QW000,,,TX3,150
3,,,DS8178-SR700000SFW,,,ZEBRA,20
3,,,082.40002.0071,,,TX3,15
3,,,SG-MC7011110-02R,,,ZEBRA,7
3,,,LB-001029-01,,,TX3,500
3,,,8710-053300-11,,,TX3,50
3,,,MC339R-GF4HG4US,,,ZEBRA,65
8,,,KT-152097-03,,,ZEBRA,20
3,,,8710-059402-25,,,TX3,10
3,,,8710-059402-04,,,TX3,500
3,,,ZT62062-T210200Z,,,ZEBRA,3
3,,,8710-053300-40,,,TX3,50
3,,,P1088805,,,ZEBRA,4
3,,,8710-059402-17,,,TX3,50
12,,,CBL-PS20-USBCHG-01,,,ZEBRA,81
3,,,ZQ62-AUWA000-5M,,,ZEBRA,321
12,,,P1015416-001,,,ZEBRA,33
3,,,CC600-5-3200LNNA,,,ZEBRA,90
3,,,BTRY-MC55EAB02,,,TX3,158
3,,,1414-04XJC00,,,TX3,200
12,,,P1010448,,,ZEBRA,55
3,,,SE4720-LM000R,,,ZEBRA,10
8,,,400013,,,ZEBRA,8
8,,,CBL-ET5X-DEX1-01,,,ZEBRA,2
3,,,S01722,,,TX3,82
3,,,100067,,,ZEBRA,14
8,,,MC92N0-GJ0SYGAA6WR,,,ZEBRA,8
3,,,S00872,,,TX3,5
3,,,210566,,,ZEBRA,15
3,,,212387-001,,,ZEBRA,5
3,,,GX43-202510-00AK,,,ZEBRA,206
8,,,MS-1204FZY-I000R,,,TX3,1
3,,,160.0252Q.0001,,,TX3,1150
8,,,P1046719,,,ZEBRA,605
8,,,P1079903-011,,,ZEBRA,4
3,,,8710-050330-29,,,TX3,50
8,,,PWR-BGA9V18W0WW,,,ZEBRA,20
3,,,S01404,,,TX3,1
3,,,S01449,,,TX3,1
3,,,16M.025MB.0016,,,TX3,1844
3,,,TC70X-WM-POLMX,,,ZEBRA,27
3,,,BTRY-MPP-34MAHC1-01,,,ZEBRA,2023
3,,,DS9808-SR7C1U16AR,,,ZEBRA,38
3,,,MC92N0-GL0SXEYA5WR,,,ZEBRA,32
3,,,1633-0088-0000,,,ZEBRA,4210
3,,,MC92N0-GL0SYGYA6WR,,,ZEBRA,132
8,,,8710-057001-21,,,TX3,25
8,,,8710-057000-44,,,TX3,60
8,,,S01870,,,TX3,9
8,,,P1041425-4,,,ZEBRA,187
8,,,P1014149-001,,,ZEBRA,71
8,,,4900-031020,,,TX3,23
8,,,MC92N0-GP0SYFQA6WR,,,ZEBRA,8
8,,,MC92N0-GL0SYGYA6WR,,,ZEBRA,80
8,,,P1064427,,,ZEBRA,453
8,,,43135M,,,ZEBRA,1
8,,,P1067612,,,ZEBRA,80
8,,,WA4L110A0100120W,,,ZEBRA,4
8,,,WA4L21030100020W,,,ZEBRA,4
8,,,CQ17252-G1,,,ZEBRA,10
8,,,8710-057201-19,,,TX3,10
12,,,BTRY-TC2X-INT1-01,,,TX3,69
8,,,P1083347-029,,,ZEBRA,2
8,,,MC330K-SE3HA3US,,,ZEBRA,10
8,,,P1093600-005,,,ZEBRA,1
8,,,P1104702-021,,,ZEBRA,40
8,,,P1080383-408,,,ZEBRA,5
8,,,ZQ32-A0W02T0-00,,,ZEBRA,1
8,,,184239-001R,,,TX3,10
8,,,CRD7X00-1000RR,,,TX3,5
8,,,8710-053201-17,,,TX3,50
8,,,7014-003001,,,TX3,60
8,,,7014-002941,,,TX3,166
12,,,P1058930-024,,,ZEBRA,4
8,,,8710-053200-09,,,TX3,50
8,,,34.16M22.001,,,TX3,200
8,,,AN2030,,,TX3,70
8,,,20-4850-IM000R,,,ZEBRA,6600
8,,,1309-00HH000,,,TX3,50
8,,,G41253M,,,ZEBRA,1
8,,,55.18H11.001G,,,TX3,10
8,,,8710-059400-75,,,TX3,10
8,,,1010117-302,,,TX3,10
8,,,1050911-002,,,TX3,10
8,,,9012959,,,TX3,10
12,,,P1079036-006,,,ZEBRA,24
8,,,1073031,,,TX3,10
8,,,P1087954-001,,,ZEBRA,13
8,,,9012969,,,TX3,10
8,,,1008270-100,,,TX3,10
8,,,450052,,,ZEBRA,17
8,,,60.13Y18.003,,,TX3,10
8,,,11051580,,,TX3,10
8,,,47.18RH0.001,,,TX3,2500
12,,,63-123281-01,,,TX3,1030
12,,,FLC9000-1001R,,,ZEBRA,19
8,,,212307-002,,,ZEBRA,10
8,,,BRKT-LM0093C-04,,,ZEBRA,1
8,,,ME000045A01,,,TX3,416
8,,,150.01R0C.0001,,,TX3,233
8,,,1917888,,,TX3,3
12,,,1917865-201,,,TX3,71
8,,,63-102371-02,,,TX3,500
8,,,MC330M-RL2SA2US,,,ZEBRA,9
8,,,SG-NGRS-STBKLV-10,,,ZEBRA,20
12,,,VAM-MPP-VHCH1-01,,,ZEBRA,63
8,,,8710-053300-63,,,TX3,50
8,,,CRD-TC2X-BS1CO-02,,,ZEBRA,12
8,,,8710-053301-11,,,TX3,25
12,,,P1094879-215,,,ZEBRA,4
12,,,MT4200,,,ZEBRA,60
8,,,P1008211,,,ZEBRA,8
8,,,G77807M,,,ZEBRA,9
12,,,P1076000-005,,,ZEBRA,2
8,,,BTRY-TC55-44BR1-01,,,ZEBRA,1
8,,,20-147076-01,,,ZEBRA,12
8,,,P1058930-058,,,ZEBRA,6
12,,,SAC-TC51-HC4SC-02,,,ZEBRA,44
12,,,P1050667-026,,,ZEBRA,433
8,,,300071,,,ZEBRA,55
12,,,223-80A-00000,,,ZEBRA,2
8,,,HW77231,,,ZEBRA,1
12,,,S01735,,,TX3,1
12,,,3PTY-PCLIP-241478,,,ZEBRA,155
8,,,SAC70-WM-INTL,,,ZEBRA,3
8,,,10312,,,ZEBRA,11
12,,,MC930B-GSCDG4NA,,,ZEBRA,255
12,,,SG-NGWT-WRMTXL-01,,,ZEBRA,106
8,,,94-000779-01,,,TX3,26
12,,,P1037974-002,,,ZEBRA,29
8,,,8710-050042-00,,,TX3,500
8,,,P1037750-097,,,ZEBRA,2
12,,,AN2010,,,ZEBRA,114
12,,,45189-21,,,ZEBRA,2
12,,,8710-050383-04,,,TX3,2
12,,,SG-TC5X-EXO1-RY,,,ZEBRA,304
12,,,P1061022-023,,,ZEBRA,18
12,,,G22000M,,,ZEBRA,7
12,,,SAC7X00-400CES,,,ZEBRA,16
12,,,ZC36-000C000US03,,,ZEBRA,5
8,,,CR0078-SC10001WR,,,TX3,10
8,,,4900-031110,,,TX3,103
12,,,STB3678-C114F3WW,,,ZEBRA,111
12,,,CBA-U29-C15ZBR,,,ZEBRA,227
12,,,P1058930-074,,,ZEBRA,4
3,,,P1031365-053,,,ZEBRA,49
12,,,220-801-00100,,,ZEBRA,2
12,,,MC92N0-GA0SYJYA6WR,,,ZEBRA,6
12,,,ZT42062-T210000Z,,,ZEBRA,12
12,,,ZT41043-T210000Z,,,ZEBRA,21
12,,,ZT42162-T010000Z,,,ZEBRA,34
12,,,ZD42042-C01W01EZ,,,ZEBRA,136
8,,,8710-058001-34,,,TX3,10
12,,,P1006136,,,ZEBRA,31
8,,,8710-058000-16,,,TX3,10
12,,,16H.025CS.0006,,,TX3,1174
8,,,22004-2,,,ZEBRA,100
12,,,ST2004,,,TX3,180
12,,,105934-038,,,ZEBRA,195
12,,,P1095409-01,,,ZEBRA,25
12,,,P1080383-209,,,ZEBRA,2
12,,,1005285-100,,,TX3,156
12,,,91-79065-11,,,TX3,4915
12,,,50-12100-2628,,,TX3,50
12,,,8710-050385-13,,,TX3,111
12,,,P1083320-043,,,ZEBRA,10
12,,,79828M,,,ZEBRA,3
12,,,8710-057000-31,,,TX3,56
12,,,16H.025MS.0021,,,TX3,450
12,,,BTRY-MC55EAB00-50,,,ZEBRA,8
12,,,1099104,,,TX3,194
12,,,47.18RA3.001,,,TX3,1000
12,,,CRD-NWTRS-2SUCH-01,,,ZEBRA,23
8,,,P1031815-012,,,ZEBRA,1
8,,,105934-033,,,ZEBRA,1
12,,,ADP-MC93-CRDCUP-01,,,ZEBRA,168
12,,,DS-ZQ68RP1107599,,,ZEBRA,3
12,,,P1068931-001,,,ZEBRA,104
12,,,16H.038MS.0028,,,TX3,122
8,,,46173,,,ZEBRA,3
12,,,KT-ET5X-10SCRN1-02,,,ZEBRA,42
12,,,MT2070-HD4D62370WR,,,ZEBRA,60
8,,,AK18356-2,,,ZEBRA,20
12,,,CRD-MC33-5SCHG-01,,,ZEBRA,154
12,,,ZT42063-T010000Z,,,ZEBRA,38
12,,,290374-001,,,ZEBRA,82
12,,,RS419-HP2000FLR,,,ZEBRA,31
12,,,KT-CLMPT-RS507-01R,,,ZEBRA,3679
8,,,P1037750-068,,,ZEBRA,1
12,,,16H.038MS.0048,,,TX3,436
8,,,P1037750-071,,,ZEBRA,2
8,,,GE-MB5100-01-WR,,,ZEBRA,10
8,,,FNN7826A,,,ZEBRA,2438
8,,,PL-3307-B110R,,,ZEBRA,2420
12,,,23.40A16.001,,,TX3,170
8,,,P1062833-02,,,ZEBRA,250
8,,,P1039673,,,ZEBRA,550
12,,,P1082754,,,ZEBRA,2
8,,,P1020190,,,ZEBRA,22
12,,,P1006114,,,ZEBRA,11
12,,,16H.038SC.0005,,,TX3,24
12,,,ET55AT-W22E,,,ZEBRA,2
12,,,P1008211,,,ZEBRA,12
12,,,16H.038MS.0016,,,TX3,122
12,,,ZQ52-AUN1000-00,,,ZEBRA,202
8,,,1305-00MY000,,,TX3,40
8,,,8710-050389-02,,,TX3,10
3,,,CBA-R51-S16ZAR,,,ZEBRA,20
8,,,8710-051800-10,,,TX3,17
3,,,BTRY-MC93-FRZ-01,,,TX3,3
3,,,4900-031580,,,TX3,27
3,,,8710-057000-81,,,TX3,6
3,,,11-40807-02,,,TX3,312
8,,,ZQ52-AUN100L-00,,,ZEBRA,4
8,,,8710-050384-25,,,TX3,1000
8,,,P1046222-001,,,ZEBRA,60
3,,,G57056M,,,ZEBRA,1
8,,,8710-050400-80,,,TX3,1000
8,,,CN-000803-02,,,ZEBRA,125
8,,,34591,,,ZEBRA,39
3,,,450051,,,ZEBRA,1
8,,,42.16M09.071,,,TX3,600
3,,,7014-001496,,,TX3,235
3,,,210603,,,ZEBRA,1
3,,,RTL10B1-A1AS0X0000A6,,,ZEBRA,67
3,,,160.00T04.0014,,,TX3,21
3,,,LB000486A01,,,TX3,5200
3,,,G105850-003,,,ZEBRA,721
8,,,16H.042MS.0033,,,TX3,5
3,,,8710-050384-25,,,TX3,5060
3,,,16M.038CA.0001,,,TX3,24
8,,,155.01R01.0018,,,TX3,97
8,,,P1088558,,,ZEBRA,5
3,,,P1093045,,,ZEBRA,162
8,,,8710-053201-47,,,TX3,2064
8,,,S01983,,,TX3,2
8,,,79849M,,,ZEBRA,2
8,,,S01970,,,TX3,1
8,,,S00765,,,TX3,6
3,,,91-000774-01,,,TX3,430
8,,,8710-055600-17,,,TX3,85
8,,,8710-055600-31,,,TX3,65
8,,,15-131938-01,,,TX3,466
8,,,ZD51013-D01E00GA,,,ZEBRA,2
8,,,12-70960-01,,,TX3,35
8,,,PA-001493-01,,,TX3,20
8,,,8710-059401-34,,,TX3,95
8,,,LB-000771-01,,,TX3,700
8,,,11-176147-04,,,TX3,294
8,,,S01473,,,TX3,7
8,,,8710-053210-12,,,TX3,12
8,,,34.18H70.001,,,TX3,1723
8,,,BTRY-PS20-35MA-01,,,TX3,30
8,,,8710-050383-10,,,TX3,8
8,,,TC75EK-2MB24AB-US,,,ZEBRA,1
8,,,P1083320-023,,,ZEBRA,2
8,,,50-15100-269,,,TX3,1400
3,,,1073168,,,TX3,6
8,,,40.16M27.061,,,TX3,100
8,,,13-176086-01,,,TX3,182
8,,,PA001401A01,,,TX3,45
8,,,67-65733-01,,,TX3,284
8,,,50-12800-1391,,,TX3,150
8,,,P1058595,,,ZEBRA,25
8,,,1510-0QSD000,,,TX3,10
8,,,SG-MC3X-SHLSTB-01,,,ZEBRA,364
3,,,8710-057200-57,,,TX3,5
8,,,1005204,,,TX3,8
8,,,94-000229-01,,,TX3,5
8,,,63-125211-01,,,TX3,8000
8,,,8710-050471-19,,,TX3,400
8,,,8710-053310-02,,,TX3,5
8,,,40.18R49.011,,,TX3,5200
8,,,50-16002-042R,,,ZEBRA,1
8,,,P1073974,,,ZEBRA,4
8,,,105940G-039,,,ZEBRA,1
8,,,P1066612,,,ZEBRA,3
8,,,P1080383-033,,,ZEBRA,14
8,,,P1002875-01,,,ZEBRA,4
8,,,P1061153-01,,,ZEBRA,22
8,,,MC930B-GSCEG4NA-NI,,,ZEBRA,4
8,,,1073077,,,TX3,5
8,,,SAC5070-801CR,,,ZEBRA,10
8,,,TC83B0-4005A610NA,,,ZEBRA,7
8,,,TC83B0-6005A510NA,,,ZEBRA,7
12,,,AK17463-005,,,ZEBRA,52
12,,,RTL10B1-A1AE0X0000A6,,,ZEBRA,1
8,,,LB000695A01,,,TX3,5
12,,,1073252-001,,,TX3,7
8,,,105934-061,,,ZEBRA,10
12,,,CRD3000-400CES,,,ZEBRA,10
8,,,AMME2346,,,TX3,140
8,,,1001984-300,,,TX3,10
8,,,8710-053300-47,,,TX3,1970
12,,,SAC5070-801CR,,,ZEBRA,18
8,,,SE-3307SR-L000R,,,TX3,1
8,,,91-74240-01,,,TX3,10
8,,,1030019-003,,,TX3,10
8,,,P1046696-076,,,ZEBRA,3
12,,,ZBK-ET5X-10SCN1-01,,,ZEBRA,28
12,,,ET56BT-W15E,,,ZEBRA,2
8,,,8710-053300-46,,,TX3,10
8,,,1100923,,,TX3,10
8,,,1051090-100,,,TX3,10
8,,,8710-059401-37,,,TX3,30
8,,,1301-04QHB00,,,TX3,50
8,,,RTL10B1-H1AS0X0000NA,,,ZEBRA,35
8,,,8710-050383-53,,,TX3,30
12,,,P1037990-001,,,ZEBRA,3
12,,,7571616Y39,,,TX3,1103
8,,,94-000224-01,,,TX3,51
12,,,CB-000544-01,,,TX3,10
12,,,1099106-002,,,TX3,287
8,,,33830-2,,,ZEBRA,1
12,,,1073132-002,,,TX3,47
12,,,023.400CX.0001,,,TX3,5292
12,,,1005926-002,,,TX3,36
12,,,M3I-0UB0E020-KU,,,ZEBRA,300
8,,,Z31-000C0200US00,,,ZEBRA,10
8,,,1917875-201,,,TX3,6
12,,,MW1266BAEREB,,,TX3,540
8,,,16M.039CB.0001,,,TX3,30
8,,,8710-057200-22,,,TX3,30
8,,,8710-057200-27,,,TX3,10
12,,,SG-TC2X-HSTRP1-01,,,ZEBRA,33
8,,,8710-057200-17,,,TX3,10
8,,,MW0030AAUNCN,,,TX3,70
12,,,9C-NJ2KL0080,,,TX3,9
8,,,P1063406-016,,,ZEBRA,4
12,,,1305-00MY000,,,TX3,110
12,,,25.90767.001,,,TX3,198
8,,,55.18R01.012G,,,TX3,130
12,,,102-801-00200,,,ZEBRA,6
12,,,ZT42063-T410000Z,,,ZEBRA,6
12,,,25-68596-01R,,,ZEBRA,326
12,,,SG-NGWT-CMPD-02,,,ZEBRA,30
12,,,ZD41H22-D01000EZ,,,ZEBRA,10
12,,,1080220-001,,,ZEBRA,13
12,,,ZQ52-AUE0000-MA,,,ZEBRA,15
12,,,8710-053200-05,,,TX3,10
12,,,8710-050052-01,,,TX3,123
12,,,104523-111,,,ZEBRA,52
12,,,KT-MC9X3X-STLSG-05,,,ZEBRA,194
12,,,VC80X-10FSRAABBA-I,,,ZEBRA,1
12,,,8710-053310-20,,,TX3,2
12,,,16H.042CS.0028,,,TX3,10
12,,,7014-002561,,,TX3,92
12,,,RTL10B1-A1AS0X0000NA,,,ZEBRA,114
12,,,HN-000951-01,,,TX3,131
12,,,CBA-U16-S08PAR,,,ZEBRA,7
12,,,CRD-TC2X-VCH1-01,,,ZEBRA,15
12,,,TC83BH-3206A710NA,,,ZEBRA,4
12,,,DS3608-HP3U4602VZW,,,ZEBRA,100
12,,,DS4801-SR00004ZZWW,,,ZEBRA,1
12,,,MC67NA-PDABAB00500,,,ZEBRA,426
12,,,91-73608-06,,,TX3,37
12,,,GC420-100410-000,,,ZEBRA,12
12,,,41-121599-04,,,TX3,150
12,,,BTRY-ET5X-PRPK1-01,,,ZEBRA,1640
12,,,P1066436,,,ZEBRA,120
12,,,47362,,,ZEBRA,376
12,,,P1015429,,,ZEBRA,5
12,,,P1083320-068,,,ZEBRA,2
12,,,P1046696-131,,,ZEBRA,20
12,,,20-68960-05,,,TX3,13
12,,,KT-145344-01,,,ZEBRA,37
12,,,KT-BTYMT-01R,,,ZEBRA,741
12,,,50-16000-727R,,,ZEBRA,1
12,,,25-129938-02R,,,ZEBRA,5
12,,,MW1269GAERBS,,,TX3,42
12,,,S00867,,,TX3,5
12,,,SG-MC3123244-01R,,,TX3,829
12,,,11-70616-01,,,TX3,20
12,,,91.18H28.013G,,,TX3,200
12,,,ZT22042-D01000FZ,,,ZEBRA,12
12,,,MC92N0-GA0SXERA5WR,,,ZEBRA,10
12,,,SG-WT4021010-01R,,,ZEBRA,60
12,,,P1028227-004,,,ZEBRA,1000
12,,,DS9908-SR00004ZCWW,,,ZEBRA,387
12,,,450160,,,ZEBRA,8
12,,,450047,,,ZEBRA,8
12,,,TC720L-0ME24B0-A64,,,ZEBRA,671
12,,,KT-67NA-PDABAA0050,,,ZEBRA,20
12,,,ZD62H42-D01L01EZ,,,ZEBRA,28
12,,,ZD42H42-D01W01EZ,,,ZEBRA,6
8,,,KT-TRAY-VC70-SPRHW,,,ZEBRA,2
12,,,300140,,,ZEBRA,230
12,,,EA3600-R1CP-00,,,ZEBRA,66
12,,,TM-315-00,,,ZEBRA,6
12,,,WPT-3200-T1AA,,,ZEBRA,14
8,,,P1037750-004,,,ZEBRA,1
12,,,8710-050077-00,,,TX3,26
12,,,1917888,,,TX3,3
12,,,4900-027150,,,TX3,95
12,,,P1074223,,,ZEBRA,50
12,,,P1027135-003,,,ZEBRA,6
12,,,CRD-TC7X-SE2EPP-01,,,TX3,7
12,,,105934-084,,,ZEBRA,1
12,,,16M.038LD.0003,,,TX3,58
12,,,16H.038CB.0001,,,TX3,216
12,,,16H.038CS.0010,,,TX3,63
8,,,91-000033-01,,,TX3,6
12,,,S01436,,,TX3,1
8,,,P1028354-01,,,ZEBRA,1
12,,,8710-050451-01,,,TX3,400
12,,,CRD-MC32-100INT-01,,,ZEBRA,58
8,,,105936G-549,,,ZEBRA,4
8,,,105936G-527,,,ZEBRA,2
12,,,P1031925-029,,,ZEBRA,2
12,,,DS2208-HCBU2100AZR,,,ZEBRA,1
12,,,HN-001124-01,,,TX3,765
12,,,94-000354-01,,,TX3,64
12,,,LS3408-ER20005R,,,TX3,3
8,,,P1083320-029,,,ZEBRA,7
12,,,94-121130-21,,,TX3,20
12,,,34.18H54.001,,,TX3,1677
12,,,8710-053301-34,,,TX3,57
12,,,25-68596-01R,,,TX3,7
12,,,8710-050019-01,,,TX3,5
12,,,ST9714,,,TX3,16
12,,,147.02G0C.1011,,,TX3,8020
12,,,1309-00QX000,,,TX3,25
8,,,BTRY-MC95EXBA0-01,,,ZEBRA,2
12,,,CRD5501-4000CR,,,TX3,1
12,,,8710-053201-02,,,TX3,65
12,,,0C06-003G0MT,,,TX3,26
12,,,20-4750MR-IM114R,,,TX3,5
12,,,CR8178-PC100F4WW,,,TX3,5
12,,,ZD42042-T01E00GA,,,ZEBRA,13
12,,,DS4308-HD7U2100SGW,,,ZEBRA,14
12,,,DS3608-DP20CC3VTNA,,,ZEBRA,2
12,,,300139,,,ZEBRA,145
12,,,TC77HL-5ME54BG-NA,,,ZEBRA,416
12,,,VH101121101E4A00,,,ZEBRA,8
12,,,AT16305-8,,,ZEBRA,640
12,,,0171486Y78,,,TX3,65
12,,,KIT-SAC9000-4001ES,,,ZEBRA,105
8,,,173200,,,TX3,1
12,,,CRD-NGWT-1S1BU-01,,,ZEBRA,70
12,,,ZD41H22-D01W01EZ,,,ZEBRA,401
12,,,P1028741-001,,,ZEBRA,100
12,,,P1029275,,,ZEBRA,40
12,,,RK17393-032,,,ZEBRA,20
12,,,34591,,,ZEBRA,35
12,,,300009,,,ZEBRA,32
12,,,48043-4,,,ZEBRA,4
12,,,DS3678-ER2F113VZWW,,,ZEBRA,15
12,,,AN-000226-03,,,TX3,15
12,,,1005709,,,ZEBRA,6
12,,,46902,,,ZEBRA,470
12,,,P1063406-049,,,ZEBRA,10
12,,,QN3-AUNA0M00-00,,,ZEBRA,17
12,,,Z94-000C0000US00,,,ZEBRA,6
12,,,Z72-0M0C0000US00,,,ZEBRA,10
12,,,P1094975,,,ZEBRA,50
12,,,200950,,,ZEBRA,14
12,,,CRD5SLOT-WM-WT6000,,,ZEBRA,3
12,,,WA4204-G3,,,ZEBRA,3
12,,,DS3608-SR00003VTNA,,,ZEBRA,788
12,,,50.18R08.002,,,TX3,701
12,,,40.10P06.0A1,,,TX3,500
12,,,22265,,,ZEBRA,1
12,,,P1009545-3,,,ZEBRA,42
12,,,MC92N0-GA0SYEQA6WR,,,ZEBRA,32
12,,,140.01R0Q.0041,,,TX3,593
12,,,1050446,,,TX3,50
12,,,CBA-RF7-C09ZAR,,,ZEBRA,38
12,,,P1046696-074,,,ZEBRA,5
12,,,P1066898,,,ZEBRA,10
12,,,P1037974-019,,,ZEBRA,8
12,,,1302-04AKH00,,,TX3,514
12,,,MNT-VC80-ADPB1-1,,,ZEBRA,12
12,,,ZT41143-T410000Z,,,ZEBRA,11
12,,,P1025950-023,,,ZEBRA,4
12,,,300020-004,,,ZEBRA,914
12,,,8710-056082-09,,,TX3,20
12,,,HW30402-006,,,ZEBRA,4
8,,,79839M,,,ZEBRA,3
12,,,CRD-MC18-3SLCKH-01,,,TX3,10
12,,,P1025037,,,ZEBRA,1001
12,,,P1028746,,,ZEBRA,40
12,,,94-170974-22,,,TX3,27
12,,,105934-998SK,,,ZEBRA,8
12,,,8710-056100-35,,,TX3,1000
12,,,SG-MPM-SC31-01,,,ZEBRA,103
12,,,P1046719,,,ZEBRA,674
12,,,24-115697-01,,,TX3,155
12,,,1304-00GJF00,,,TX3,10
12,,,50.18H18.001,,,TX3,525
12,,,P1046696-043,,,ZEBRA,1
12,,,8710-056082-13,,,TX3,30
12,,,BTRY-MPM-22MAC1-01,,,ZEBRA,22
12,,,400005,,,ZEBRA,46
12,,,49244M,,,ZEBRA,4
12,,,MC92N0-GL0SYGAA6WR,,,ZEBRA,47
12,,,P1006123,,,ZEBRA,1
12,,,27706,,,ZEBRA,2
12,,,SG-EC30-BLYD1-01,,,ZEBRA,100
12,,,DS3678-SR0F153VZWW,,,ZEBRA,47
12,,,QN4-AUNA0M00-2L,,,ZEBRA,5
12,,,LI4278-SR1R0110SRN,,,ZEBRA,4
12,,,806130-208,,,ZEBRA,298
12,,,KT-TC51-SCRNP1-01,,,TX3,1050
12,,,8710-053201-34,,,TX3,10
12,,,150036,,,TX3,1
12,,,40.18R49.011,,,TX3,6000
12,,,FN-000329-01,,,TX3,2000
12,,,RS60B0-MRSTWR,,,ZEBRA,105
12,,,TC700H-KC11ES-02,,,TX3,1
12,,,1061399,,,TX3,10
12,,,ZD41022-D01S00MG,,,ZEBRA,65
12,,,P1027719,,,ZEBRA,43
12,,,P1058930-072,,,ZEBRA,4
12,,,77997,,,ZEBRA,2
12,,,ST9114,,,ZEBRA,4
12,,,MC930P-GFEGG4NA,,,ZEBRA,32
12,,,P1061022-022,,,ZEBRA,7
12,,,RK17347-010,,,ZEBRA,10
12,,,94-110095-11,,,TX3,157
12,,,ST6000,,,TX3,14
12,,,TM-410-65,,,ZEBRA,160
12,,,KYPD-MC9XMS000-11R,,,ZEBRA,14
12,,,8710-050383-02,,,TX3,450
12,,,P1046696-142,,,ZEBRA,1
12,,,P1055862,,,ZEBRA,950
12,,,ZT62063-T2101078,,,ZEBRA,8
12,,,94-144760-05,,,TX3,2
12,,,41-137806-405,,,TX3,20
12,,,410008,,,ZEBRA,91
12,,,P1029776,,,ZEBRA,200
12,,,807743-001,,,ZEBRA,95
12,,,212697-091,,,ZEBRA,53
12,,,23888,,,ZEBRA,12
12,,,8710-057001-34,,,TX3,10
12,,,450053,,,ZEBRA,1
12,,,6054A1097803,,,TX3,2000
12,,,23890-001,,,ZEBRA,12
12,,,23864,,,ZEBRA,12
12,,,23882-11,,,ZEBRA,12
12,,,P1015397,,,ZEBRA,1
12,,,27190-001,,,ZEBRA,14
12,,,LS2208-SR20497R,,,ZEBRA,100
12,,,P1058930-058,,,ZEBRA,38
12,,,13A5-0EL0801,,,TX3,985
12,,,GX43-102412-000,,,ZEBRA,20
12,,,TFF-2005-00AA-29810-T,,,ZEBRA,1800
12,,,S01-46200019-R,,,TX3,3
12,,,212475-001,,,ZEBRA,20
12,,,ZD62043-D01F00EZ,,,ZEBRA,103
12,,,BTRY-MC55EAB02-50,,,ZEBRA,1
12,,,1099375-099,,,TX3,252
12,,,1510-0QAX000,,,TX3,940
12,,,1305-0126B00,,,TX3,50
12,,,ADP-TC7X-CLPTH1-20,,,ZEBRA,20
12,,,105931-001,,,ZEBRA,18
12,,,LI2208-SR6U2100SGN,,,ZEBRA,10
12,,,ZT61042-T21A100Z,,,ZEBRA,12
12,,,P1014143,,,ZEBRA,18
12,,,8710-052100-88,,,TX3,40
12,,,450003,,,TX3,2
12,,,807811-001,,,ZEBRA,400
12,,,P1058602,,,ZEBRA,200
12,,,41-135845-01,,,TX3,19
12,,,ZT42062-T4A0000Z,,,ZEBRA,2
12,,,8710-052100-12,,,TX3,100
12,,,P1058930-055,,,ZEBRA,3
12,,,4327-000680,,,TX3,108
12,,,8710-053200-09,,,TX3,110
12,,,1525-001K000,,,TX3,10
12,,,1009275-001,,,TX3,2
12,,,16H.039MS.0025,,,TX3,100
12,,,ZT61043-T110100Z,,,ZEBRA,6
12,,,1309-00QY000,,,TX3,20
12,,,884-00362,,,TX3,500
12,,,1510-0QWY000,,,TX3,15
12,,,8710-050332-58,,,TX3,2600
12,,,1330-019K000,,,TX3,10
12,,,8710-053301-11,,,TX3,25
12,,,SG-MC3021212-01R,,,ZEBRA,524
12,,,8710-050330-30,,,TX3,100
12,,,P1083320-001,,,ZEBRA,15
12,,,60.18H03.002,,,TX3,3
12,,,8710-058100-08,,,TX3,300
12,,,MC339R-GF3HG4US,,,ZEBRA,10
12,,,MC930P-GFHHG4NA,,,ZEBRA,15
12,,,212310-001,,,ZEBRA,1
12,,,MP7000-MNSLM00WW,,,ZEBRA,1
12,,,1301-04RGF00,,,TX3,70
12,,,CRD-MC93-4SETH-01,,,ZEBRA,59
12,,,SG-MC33-HDSTPG-01,,,TX3,25
